DateTime,Latitude,Longitude,Velocity
2022-10-11 11:00:00,43.07902,5.98482,6.576498744508511
2022-10-11 11:10:00,43.0792,5.98513,5.360653101054228
2022-10-11 11:20:00,43.07929,5.98532,3.0653971406407443
2022-10-11 11:30:00,43.07936,5.98558,3.750918299043297
2022-10-11 11:40:00,43.07946,5.98576,3.061246686732219
2022-10-11 11:50:00,43.07961,5.986,4.275720992778792
2022-10-11 12:00:00,43.07979,5.98627,4.948266266457279
2022-10-11 12:10:00,43.08001,5.98659,5.948592312976669
2022-10-11 12:20:00,43.08023,5.98694,6.250478178317922
2022-10-11 12:30:00,43.08041,5.9873,5.905418608820947
2022-10-11 12:40:00,43.08057,5.98764,5.474778836054093
2022-10-11 12:50:00,43.08076,5.98799,5.90284620470499
2022-10-11 13:00:00,43.08097,5.98832,5.924462277764442
2022-10-11 13:10:00,43.0812,5.9887,6.6802587875752035
2022-10-11 13:20:00,43.08151,5.98915,8.373045798948443
2022-10-11 13:30:00,43.08185,5.98957,8.486629276301368
